parcode,trial,rt,choice,valueLeft,valueRight
7,1106,1129,-1,1,0
7,1107,887,-1,1.5,0.5
7,1110,777,-1,1.5,0
7,1112,1733,1,0,1
7,1113,883,1,0,1
7,1114,2873,-1,1,0
7,1116,853,-1,1,0
7,1122,923,-1,1,0
7,1129,883,1,0,1.5
7,1134,1037,-1,1,0
7,1136,639,-1,1.5,0
7,1137,749,1,0,1
7,1138,859,-1,1.5,0.5
7,1143,1001,-1,1.5,0.5
7,1144,751,1,0.5,1.5
7,1145,1043,1,0.5,1.5
7,1146,643,-1,1.5,0
7,1147,553,1,0,1
7,1150,959,1,0,1.5
7,1152,839,-1,1.5,0.5
7,1154,1195,1,0,1
7,1160,1953,-1,1.5,0.5
7,1168,825,-1,1.5,0
7,1170,1141,1,0,1
7,1172,1103,1,0,1
7,1177,983,-1,1,0
7,1178,997,1,0,1
7,1181,831,1,0,1
7,1185,611,1,0,1.5
7,1186,737,-1,1,0
7,1188,729,-1,1,0
7,1190,607,-1,1,0
7,1192,947,-1,1,0
7,1194,507,1,0,1
7,1196,809,-1,1.5,0
7,1200,3187,1,0.5,1.5
7,1202,713,-1,1,0
7,1204,647,1,0.5,1.5
7,1205,757,1,0,1.5
7,1208,625,-1,1,0
8,2,1155,1,0,1.5
8,3,1733,-1,1.5,0
8,8,2077,1,1,0
8,9,1197,1,0,1
8,11,1765,-1,0.5,1.5
8,12,1457,-1,0.5,1.5
8,15,1185,1,0,1.5
8,16,977,1,0.5,1.5
8,18,971,-1,1.5,0
8,19,1247,1,0,1.5
8,20,991,1,0.5,1.5
8,26,1305,-1,1,0
8,27,1271,-1,1.5,0
8,28,1845,1,0.5,1.5
8,29,2371,1,0.5,1.5
8,31,1337,-1,1,0
8,34,949,-1,1,0
8,39,1095,1,0.5,1.5
8,42,1773,1,1.5,0.5
8,45,1359,-1,1,0
8,47,1015,1,0,1
8,48,1305,-1,0,1
8,50,741,-1,1,0
8,51,1073,1,0,1
8,57,1289,1,1,0
8,68,821,1,0,1.5
8,69,1007,1,0,1.5
8,71,1031,1,0.5,1.5
8,76,931,1,0.5,1.5
8,80,1255,-1,1.5,0
8,81,737,1,0,1.5
8,82,707,-1,1,0
8,83,927,-1,0,1
8,91,1061,1,0,1.5
8,93,997,-1,1,0
8,94,873,1,0,1.5
8,96,1137,1,0,1.5
8,99,1113,-1,1,0
8,103,999,1,0,1
8,108,839,-1,1,0
8,110,671,-1,1.5,0
8,113,1151,-1,1,0
8,115,1037,-1,0,1
8,117,907,-1,1.5,0
8,123,759,1,0,1
8,124,671,-1,0,1
8,130,775,-1,1.5,0
8,135,605,-1,1.5,0
8,137,907,-1,1,0
8,148,735,1,0,1
8,149,1423,-1,1.5,0.5
8,151,1065,-1,1,0
8,153,925,-1,1,0
8,155,1597,-1,1.5,0.5
8,160,1431,-1,1.5,0.5
8,161,1001,-1,1.5,0
8,162,829,1,0.5,1.5
8,166,1299,1,0,1
8,171,671,-1,1,0
8,175,947,1,0,1.5
8,176,963,1,0,1
8,178,781,1,0,1.5
8,179,1323,1,0,1
8,180,869,1,0,1
8,181,879,-1,1.5,0.5
8,182,877,-1,1,0
8,183,1823,1,0,1
8,188,1033,-1,1.5,0.5
8,201,793,-1,1.5,0.5
8,203,855,-1,1.5,0
8,204,2271,1,0.5,1.5
8,206,1327,-1,1.5,0.5
8,208,1001,-1,1,0
8,211,657,-1,1.5,0
8,213,711,1,0.5,1.5
8,217,1165,-1,1.5,0
8,219,1203,-1,1,0
8,221,1313,1,0.5,1.5
8,224,1713,1,0,1
8,226,1403,-1,1,0
8,227,799,-1,1,0
8,231,957,1,0,1
8,238,1037,1,0.5,1.5
8,241,727,-1,1.5,0
8,242,929,1,0,1
8,243,867,1,0,1
8,246,2669,1,0,1
8,250,685,-1,1,0
8,256,839,-1,1,0
8,258,729,-1,1,0
8,266,989,1,0,1
8,271,1019,1,1.5,0.5
8,274,1263,1,0,1
8,275,1007,-1,0.5,1.5
8,276,877,-1,1.5,0.5
8,281,3553,1,1.5,0.5
8,282,1553,1,0,1
8,284,733,-1,1,0
8,286,563,-1,1.5,0.5
8,288,1451,1,1,0
8,290,1053,-1,0,1
8,291,1409,1,0.5,1.5
8,292,1296,-1,1,0
8,293,766,1,0,1
8,294,844,1,0,1
8,295,1746,-1,0,1
8,298,890,1,0,1
8,299,973,1,0,1.5
8,300,958,1,0,1.5
8,301,1334,1,0,1.5
8,302,808,-1,1,0
8,307,667,-1,1.5,0.5
8,311,724,-1,1.5,0
8,312,1064,1,0,1.5
8,317,2316,-1,0,1
8,322,662,1,0,1
8,329,1512,-1,1.5,0.5
8,332,2616,1,0.5,1.5
8,336,1224,-1,1,0
8,339,1268,-1,1.5,0.5
8,340,1176,1,0,1
8,343,1224,-1,1,0
8,346,1012,-1,1.5,0
8,350,1428,1,0,1.5
8,351,1500,-1,1,0
8,352,1196,1,0,1
8,353,2802,1,0.5,1.5
8,354,2248,1,0,1.5
8,356,1186,-1,1,0
8,358,1270,-1,1,0
8,361,1093,1,0.5,1.5
8,366,1218,1,0,1
8,370,986,-1,1.5,0.5
8,373,890,-1,1,0
8,374,1024,-1,1,0
8,377,1014,1,0.5,1.5
8,378,1952,1,0,1
8,379,1692,-1,1,0
8,384,1420,-1,1.5,0.5
8,391,1510,1,0.5,1.5
8,392,2544,-1,1.5,0
8,393,940,-1,1.5,0.5
8,396,1580,1,1,0
8,400,1398,-1,0,1
8,403,1614,1,0,1
8,405,1398,-1,1,0
8,406,1608,-1,1,0
8,408,1040,-1,1.5,0
8,413,1250,-1,0,1
8,414,1154,-1,1.5,0.5
8,418,922,1,0,1.5
8,421,1452,1,0,1
8,422,1368,-1,1,0
8,425,2470,1,0.5,1.5
8,426,1000,1,0.5,1.5
8,428,1476,1,0.5,1.5
8,432,854,-1,1.5,0
8,434,1180,1,0,1.5
8,441,778,-1,1,0
8,442,844,-1,1,0
8,443,1218,1,0,1.5
8,447,1586,-1,1,0
8,453,1314,1,0,1
8,455,1098,-1,1.5,0
8,460,1204,-1,1.5,0.5
8,461,2258,1,0.5,1.5
8,462,1322,-1,1.5,0.5
8,464,940,1,0,1
8,465,1522,1,0.5,1.5
8,466,842,1,0,1.5
8,468,954,-1,1,0
8,470,768,-1,1,0
8,471,990,1,0,1.5
8,472,1050,1,0,1.5
8,473,808,1,0,1
8,486,1010,1,0,1.5
8,489,1200,-1,1.5,0
8,490,1300,-1,1.5,0.5
8,495,950,1,0,1
8,497,1194,1,0,1
8,499,1384,-1,1,0
8,502,1110,-1,1.5,0.5
8,503,1436,1,0,1
8,504,1168,-1,1.5,0.5
8,507,914,-1,1.5,0
8,508,894,-1,1,0
8,510,1092,1,0.5,1.5
8,512,824,-1,1.5,0
8,513,822,-1,1,0
8,514,962,1,0,1
8,518,1322,1,0.5,1.5
8,521,962,-1,1,0
8,522,1104,1,0.5,1.5
8,529,1028,1,0,1
8,532,734,-1,1.5,0
8,540,1158,-1,1,0
8,541,1052,1,0,1
8,543,1078,-1,1.5,0
8,546,1272,1,0.5,1.5
8,551,1510,1,0.5,1.5
8,552,2144,1,0,1
8,553,930,-1,1,0
8,554,892,1,0,1
8,558,904,-1,1.5,0.5
8,559,810,1,0.5,1.5
8,560,714,-1,1,0
8,562,992,1,0,1.5
8,566,740,-1,1,0
8,573,988,-1,1.5,0.5
8,577,812,-1,1.5,0
8,579,966,-1,1,0
8,583,1198,-1,1,0
8,584,1826,-1,1.5,0.5
8,585,898,1,0,1.5
8,590,2186,-1,1,0
8,591,924,1,0,1
8,596,1336,-1,1,0
8,597,848,1,0,1
8,598,2632,1,0.5,1.5
8,605,828,-1,1.5,0.5
8,606,952,-1,1,0
8,608,810,-1,1.5,0
8,610,718,-1,1,0
8,611,814,1,0,1
8,612,896,1,0,1.5
8,617,850,1,0,1.5
8,623,754,1,0,1.5
8,625,946,1,0.5,1.5
8,626,1010,1,0.5,1.5
8,628,742,-1,1,0
8,633,966,1,0,1
8,634,1372,-1,1.5,0
8,640,2204,1,1.5,0.5
8,645,1200,-1,0,1.5
8,646,2188,-1,0.5,1.5
8,655,908,1,0,1
8,656,984,-1,1,0
8,661,1000,1,0.5,1.5
8,666,772,-1,1.5,0.5
8,669,826,1,0,1
8,670,832,-1,1.5,0
8,674,932,1,0,1
8,675,1044,1,0,1
8,679,798,1,0,1
8,686,602,-1,1.5,0.5
8,696,870,-1,1,0
8,699,1268,-1,1.5,0.5
8,705,856,1,0,1.5
8,708,946,-1,1,0
8,712,1932,-1,1,0
8,714,700,-1,1.5,0
8,715,1142,-1,1.5,0
8,716,1034,-1,1.5,0
8,719,1504,1,0,1
8,723,1426,-1,1,0
8,725,792,-1,1,0
8,726,1116,-1,1,0
8,729,900,-1,1.5,0
8,730,632,-1,1.5,0.5
8,732,998,-1,1,0
8,736,1004,1,0,1
8,739,1102,-1,1.5,0
8,742,1050,1,0.5,1.5
8,743,684,-1,1.5,0.5
8,744,638,1,0.5,1.5
8,745,710,1,0,1.5
8,752,1014,-1,1,0
8,753,700,-1,1.5,0.5
8,754,912,1,0,1
8,757,900,-1,1,0
8,760,836,-1,1,0
8,761,1246,1,0.5,1.5
8,763,930,1,0,1.5
8,766,836,1,0.5,1.5
8,768,678,1,0,1
8,772,2136,-1,1,0
8,773,1220,-1,1,0
8,777,1026,1,0,1
8,782,1062,1,0.5,1.5
8,789,1042,1,0,1
8,792,1126,-1,1.5,0.5
8,794,714,1,0,1
8,795,1974,1,0,1
8,798,1080,1,0,1
8,803,942,1,0,1.5
8,805,2322,1,0,1
8,814,1980,1,0,1
8,815,940,1,0,1
8,816,1450,1,0,1
8,818,1150,1,0,1
8,820,1012,1,0,1.5
8,822,830,1,0,1.5
8,827,988,-1,1,0
8,828,938,1,0,1.5
8,829,826,1,0,1
8,830,684,-1,1,0
8,840,650,-1,1.5,0
8,841,1000,-1,0.5,1.5
8,842,862,1,0,1.5
8,843,498,-1,1,0
8,846,766,-1,1.5,0
8,847,1176,-1,1.5,0.5
8,852,798,1,0,1
8,853,2870,1,0,1
8,856,841,1,0,1.5
8,857,985,1,0,1
8,863,1001,1,0,1.5
8,866,651,-1,1,0
8,876,761,1,0.5,1.5
8,886,1329,1,0,1
8,890,941,-1,1,0
8,891,795,-1,1,0
8,894,1083,1,0,1
8,900,3167,-1,0.5,1.5
8,901,1319,-1,1,0
8,902,2353,1,0,1
8,904,1037,-1,1.5,0
8,909,1085,1,0.5,1.5
8,910,851,-1,1.5,0
8,911,1133,1,0,1.5
8,926,1143,1,0,1.5
8,927,1733,-1,1.5,0
8,934,873,-1,1.5,0
8,936,951,-1,1.5,0.5
8,937,1289,-1,0.5,1.5
8,938,925,-1,1,0
8,940,2241,-1,1,0
8,946,903,-1,1.5,0.5
8,948,2055,-1,1.5,0
8,949,1559,-1,0.5,1.5
8,956,1057,-1,1.5,0
8,957,883,1,0,1
8,959,793,1,0,1.5
8,960,767,-1,1.5,0.5
8,961,1521,1,0,1
8,962,699,1,0,1
8,963,1391,-1,1.5,0.5
8,965,1151,-1,1.5,0
8,966,729,1,0,1
8,968,1127,-1,1,0
8,969,805,1,0,1.5
8,976,1189,-1,1,0
8,981,793,1,0,1
8,987,1075,-1,1,0
8,988,1425,-1,1,0
8,989,917,-1,1,0
8,990,2009,1,0.5,1.5
8,994,753,-1,1.5,0
8,996,1549,1,0,1
8,997,1307,-1,1.5,0
8,998,1093,1,0,1
8,1003,1369,-1,1.5,0.5
8,1004,643,-1,1.5,0.5
8,1005,1069,-1,0.5,1.5
8,1007,1373,-1,1.5,0.5
8,1009,903,1,0,1
8,1011,2069,1,0,1.5
8,1015,2317,1,0,1
8,1017,1909,-1,1.5,0.5
8,1018,1009,1,0,1.5
8,1019,2393,1,0,1
8,1020,873,1,0,1.5
8,1021,1257,-1,1,0
8,1022,2555,-1,1,0
8,1024,2321,-1,1.5,0.5
8,1030,1395,1,0,1.5
8,1034,1321,-1,1,0
8,1035,1821,-1,1.5,0
8,1038,853,1,0,1.5
8,1039,1937,-1,1,0
8,1041,901,1,0,1
8,1043,1317,1,0,1
8,1050,1515,-1,0.5,1.5
8,1053,1243,1,0,1
8,1060,1177,1,0.5,1.5
8,1063,761,1,0,1
8,1065,1401,-1,1.5,0.5
8,1066,1349,-1,1.5,0.5
8,1067,1253,-1,1,0
8,1071,1185,-1,1,0
8,1072,981,-1,1,0
8,1073,1123,1,0.5,1.5
8,1075,749,-1,1.5,0
8,1077,1329,1,0,1
8,1079,1529,-1,1,0
8,1082,1263,-1,1,0
8,1083,1447,1,0,1
8,1084,1163,1,0,1
8,1087,3191,-1,1.5,0.5
8,1090,1037,-1,1,0
8,1091,1703,-1,1,0
8,1092,1053,-1,1,0
8,1094,847,-1,1,0
8,1096,823,-1,1.5,0
8,1099,985,1,0.5,1.5
8,1104,769,-1,1,0
8,1107,1215,1,0.5,1.5
8,1108,1097,-1,1.5,0.5
8,1112,935,1,0,1
8,1114,1175,1,0.5,1.5
8,1115,1047,-1,1.5,0
8,1117,1201,1,0,1
8,1122,1067,-1,1,0
8,1123,1149,1,0.5,1.5
8,1124,1413,1,0,1.5
8,1125,1147,1,0,1
8,1126,559,-1,1.5,0.5
8,1134,1083,1,0,1.5
8,1140,921,1,1.5,0.5
8,1144,973,1,0,1.5
8,1145,1999,1,0,1.5
8,1146,885,1,0,1
8,1148,1425,1,0,1.5
8,1150,1047,-1,1.5,0
9,4,1085,-1,1.5,0.5
9,8,1116,-1,1,0
9,9,1011,1,0,1
9,10,1461,-1,1,0
9,12,3464,1,0.5,1.5
9,15,2707,-1,1,0
9,16,1751,1,0,1
9,18,1619,1,0.5,1.5
9,20,987,-1,1.5,0
9,22,1191,1,0,1.5
9,23,767,1,0.5,1.5
9,25,965,1,0,1
9,32,1163,-1,1,0
9,36,977,-1,1.5,0.5
9,37,651,-1,1.5,0
9,39,1393,-1,1,0
9,40,767,1,0,1
9,41,719,1,0,1.5
9,48,935,1,0,1
9,51,665,1,0,1.5
9,54,985,1,0,1
9,58,813,-1,1.5,0.5
9,60,811,1,0,1.5
9,69,985,-1,1,0
9,72,671,1,0,1
9,74,711,-1,1.5,0
9,75,713,1,0,1
9,85,643,1,0,1.5
9,86,747,-1,1,0
9,87,1217,-1,1.5,0.5
9,90,759,-1,1,0
9,92,817,-1,1.5,0
9,93,635,-1,1.5,0
9,96,573,1,0,1.5
9,97,1041,-1,1.5,0
9,98,1405,-1,1.5,0.5
9,99,941,1,0.5,1.5
9,106,2443,1,0,1
9,107,5981,-1,1,0
9,108,849,1,0,1
9,113,1171,-1,1,0
9,117,913,1,0,1.5
9,118,1767,1,0,1
9,120,1155,-1,1.5,0.5
9,122,929,1,0,1
9,125,779,-1,1,0
9,128,781,-1,1.5,0
9,137,853,-1,1,0
9,139,979,-1,0.5,1.5
9,141,797,1,1,0
9,146,5039,-1,1,0
9,153,685,1,0.5,1.5
9,154,1309,1,0,1
9,158,1917,-1,1.5,0.5
9,159,763,-1,1,0
9,161,1171,1,0,1
9,163,877,1,0,1.5
9,166,941,1,0.5,1.5
9,169,691,1,0,1
9,170,959,-1,1,0
9,171,1933,-1,1,0
9,175,683,-1,1.5,0
9,176,1065,-1,1.5,0.5
9,177,863,-1,1,0
9,180,873,-1,1.5,0.5
9,182,839,1,0,1.5
9,183,693,1,0,1
9,189,608,-1,1.5,0
9,192,735,1,0,1
9,198,1147,-1,1.5,0.5
9,199,839,1,0.5,1.5
9,200,1621,-1,1,0
9,207,870,-1,1,0
9,208,763,1,0,1
9,209,973,-1,1.5,0.5
9,210,663,1,0,1
9,213,621,-1,1.5,0
9,218,661,1,0,1
9,220,787,-1,1,0
9,225,1347,-1,1.5,0.5
9,233,909,1,0,1
9,241,769,-1,1,0
9,242,807,-1,1.5,0
9,243,695,1,0,1
9,244,614,1,0.5,1.5
9,247,849,-1,1.5,0.5
9,248,529,-1,1,0
9,252,637,-1,1,0
9,255,589,1,0.5,1.5
9,257,1527,-1,1.5,0.5
9,258,665,-1,1.5,0
9,259,583,1,0,1.5
9,260,537,-1,1,0
9,262,693,1,0,1.5
9,263,899,-1,1.5,0.5
9,267,680,1,0,1
9,270,873,1,0.5,1.5
9,271,873,-1,1.5,0
9,272,1001,-1,1,0
9,277,1215,1,0.5,1.5
9,279,661,-1,1,0
9,280,979,1,0.5,1.5
9,283,681,1,0,1
9,284,1641,-1,0.5,1.5
9,286,713,-1,1,0
9,288,1429,1,0,1.5
9,290,679,-1,1.5,0
9,293,665,-1,1.5,0.5
9,294,551,-1,1,0
9,296,908,1,0,1.5
9,298,555,-1,1.5,0
9,301,755,1,0,1.5
9,306,591,1,0,1
9,307,527,1,0,1
9,311,545,1,0.5,1.5
9,313,1083,1,0,1.5
9,319,951,-1,1.5,0.5
9,323,1299,-1,1,0
9,327,741,1,0,1.5
9,328,771,1,0,1
9,329,759,1,0,1
9,330,851,-1,1.5,0
9,332,941,1,0.5,1.5
9,338,812,1,0.5,1.5
9,341,2073,1,0,1
9,343,665,-1,1.5,0
9,348,1113,1,0,1
9,349,745,1,0,1
9,352,1291,-1,1,0
9,354,2301,1,0,1
9,355,1076,1,0.5,1.5
9,360,865,-1,1.5,0.5
9,363,809,1,0,1
9,365,667,-1,1,0
9,373,677,1,0,1.5
9,376,1031,-1,1,0
9,377,3057,-1,1,0
9,380,715,-1,1,0
9,382,713,-1,1.5,0
9,383,1137,-1,1,0
9,387,1407,-1,1,0
9,388,1241,1,0.5,1.5
9,391,911,1,0.5,1.5
9,397,795,-1,1.5,0
9,398,947,1,0,1.5
9,400,1901,-1,1.5,0.5
9,403,941,-1,1.5,0.5
9,404,1379,-1,1.5,0
9,407,630,1,0,1.5
9,408,649,1,0,1.5
9,409,835,1,0,1
9,410,1669,-1,1.5,0.5
9,416,765,-1,1,0
9,418,723,1,0,1
9,421,535,-1,1.5,0
9,422,819,1,0,1.5
9,423,483,-1,1,0
9,426,953,-1,1,0
9,429,767,1,0,1
9,437,849,1,0,1
9,438,761,1,0,1
9,439,799,-1,1,0
9,441,613,1,0,1.5
9,447,729,-1,1.5,0.5
9,451,895,1,0,1
9,453,783,-1,1,0
9,455,879,-1,1.5,0.5
9,457,2057,1,1.5,0.5
9,458,647,-1,1.5,0
9,459,523,-1,1,0
9,462,515,1,0,1
9,466,1289,1,0,1
9,470,911,-1,1,0
9,475,713,1,0,1
9,476,707,1,0.5,1.5
9,477,741,1,0,1
9,478,1609,1,0.5,1.5
9,479,639,-1,1,0
9,480,1190,-1,1,0
9,484,1087,-1,1,0
9,486,837,1,0,1
9,487,3287,1,0.5,1.5
9,488,752,-1,1,0
9,489,1473,-1,1,0
9,491,615,-1,1.5,0
9,492,961,-1,1,0
9,497,665,-1,0,1
9,498,657,-1,1.5,0
9,500,881,1,0.5,1.5
9,502,531,-1,1.5,0
9,506,589,-1,1,0
9,508,623,-1,1.5,0
9,511,702,-1,1,0
9,519,659,1,0.5,1.5
9,522,769,-1,1.5,0.5
9,527,493,-1,1.5,0.5
9,530,619,-1,1.5,0
9,533,608,1,0,1
9,535,525,1,0,1
9,538,545,-1,1.5,0.5
9,539,528,-1,1.5,0
9,541,787,-1,1.5,0.5
9,545,561,1,0.5,1.5
9,550,705,1,0,1.5
9,552,1345,-1,1.5,0
9,553,561,-1,1.5,0
9,568,751,1,0,1
9,569,541,1,0,1
9,571,617,-1,1,0
9,572,967,-1,1.5,0.5
9,574,1059,1,0.5,1.5
9,577,717,-1,1.5,0.5
9,578,491,1,0,1.5
9,579,1067,-1,1,0
9,580,823,-1,1.5,0.5
9,582,717,-1,1,0
9,585,1265,-1,1,0
9,589,689,1,0.5,1.5
9,592,613,-1,1,0
9,594,861,1,0.5,1.5
9,595,563,-1,1,0
9,596,821,1,1,0
9,597,1481,1,0,1
9,600,437,-1,1.5,0
9,602,829,-1,1,0
9,610,706,-1,1.5,0
9,614,940,-1,1,0
9,615,998,1,0.5,1.5
9,620,795,1,0,1.5
9,622,756,1,0,1
9,623,2856,1,0,1
9,625,620,-1,1.5,0.5
9,626,830,1,0,1
9,628,818,1,0,1
9,634,786,-1,1,0
9,635,1038,-1,1,0
9,636,803,1,0,1.5
9,637,726,1,0,1
9,638,1218,-1,1,0
9,639,470,1,0,1.5
9,641,554,1,0,1
9,645,794,1,0.5,1.5
9,646,1414,-1,1.5,0.5
9,650,840,1,0.5,1.5
9,662,552,-1,1.5,0
9,666,514,1,0,1.5
9,667,2080,1,0,1
9,671,894,-1,1,0
9,673,645,1,0,1
9,674,2110,1,0,1
9,676,1085,1,0.5,1.5
9,677,700,-1,1,0
9,678,1151,-1,1.5,0
9,681,581,-1,1,0
9,682,829,-1,1,0
9,685,894,1,0,1
9,686,618,-1,1,0
9,697,1751,-1,1,0
9,700,1533,-1,1,0
9,701,686,1,0,1
9,703,591,-1,1.5,0
9,704,776,1,0,1.5
9,705,1620,-1,1.5,0.5
9,707,957,-1,1.5,0.5
9,709,1492,1,0.5,1.5
9,714,832,1,0,1
9,717,3033,1,0,1
9,730,1194,-1,1,0
9,737,695,-1,1.5,0.5
9,740,945,1,0,1
9,741,700,1,0,1
9,746,829,1,0.5,1.5
9,749,1303,-1,1.5,0.5
9,750,597,-1,1.5,0
9,752,656,-1,1,0
9,754,937,1,0.5,1.5
9,757,1399,-1,1,0
9,758,628,-1,1,0
9,762,1147,-1,1,0
9,767,621,-1,1.5,0.5
9,768,584,-1,1,0
9,769,629,-1,1.5,0
9,773,876,-1,1,0
9,778,981,1,0.5,1.5
9,781,956,1,0,1
9,783,574,-1,1.5,0
9,787,812,-1,1.5,0.5
9,788,941,1,0,1
9,794,774,1,0.5,1.5
9,796,741,-1,1,0
9,798,1047,1,0,1.5
9,799,692,-1,1.5,0.5
9,803,807,1,0.5,1.5
9,809,1294,-1,1.5,0.5
9,810,1476,1,1,0
9,811,721,1,0,1
9,812,1510,-1,1,0
9,814,674,1,0.5,1.5
9,819,879,-1,1.5,0.5
9,822,698,-1,1.5,0
9,824,1404,1,0,1.5
9,830,636,1,0.5,1.5
9,835,985,-1,1,0
9,836,656,1,0,1
9,838,670,1,0.5,1.5
9,840,703,1,0,1
9,842,495,1,0,1.5
9,847,630,-1,1.5,0
9,848,1038,-1,1.5,0.5
9,849,1617,-1,1.5,0.5
9,854,766,-1,1.5,0
9,855,551,1,0.5,1.5
9,860,602,-1,1,0
9,864,751,-1,1,0
9,867,601,1,0,1
9,872,619,-1,1,0
9,880,5167,-1,1,0
9,888,688,-1,1.5,0
9,890,675,-1,1.5,0
9,891,789,1,0,1
9,893,1523,-1,1,0
9,894,613,-1,1,0
9,896,575,-1,1.5,0.5
9,897,1170,-1,1,0
9,899,1389,1,0.5,1.5
9,900,630,-1,1.5,0
9,905,753,1,0,1.5
9,911,639,-1,1.5,0.5
9,915,1075,-1,1,0
9,919,567,1,0,1.5
9,920,653,1,0,1
9,921,775,1,0,1
9,922,657,-1,1.5,0
9,924,857,1,0.5,1.5
9,930,1113,1,0.5,1.5
9,933,847,1,0,1
9,935,907,-1,1.5,0
9,940,661,1,0,1
9,941,827,1,0,1
9,944,909,-1,1,0
9,946,1201,1,0,1
9,947,1257,1,0.5,1.5
9,951,651,-1,1.5,0.5
9,952,755,1,0,1
9,956,799,1,0,1
9,958,745,-1,1,0
9,966,703,1,0,1.5
9,972,823,-1,1,0
9,973,1725,-1,1,0
9,975,907,-1,1,0
9,977,1179,-1,1,0
9,979,975,-1,1.5,0
9,980,711,-1,1,0
9,984,679,1,0.5,1.5
9,987,1041,1,0.5,1.5
9,993,701,-1,1.5,0
9,994,781,1,0,1.5
9,996,515,1,0.5,1.5
9,997,789,-1,1.5,0.5
9,1000,965,-1,1.5,0.5
9,1001,595,-1,1.5,0
9,1003,651,1,0,1.5
9,1004,673,1,0,1.5
9,1006,2257,-1,1.5,0.5
9,1010,975,1,0,1
9,1013,575,-1,1,0
9,1015,845,1,0,1
9,1018,809,-1,1.5,0
9,1019,623,1,0,1.5
9,1020,786,-1,1,0
9,1023,663,-1,1,0
9,1034,605,1,0,1
9,1035,607,1,0,1
9,1036,1625,-1,1,0
9,1038,2243,1,0,1.5
9,1039,1573,-1,1.5,0.5
9,1045,1429,-1,1.5,0.5
9,1049,1363,1,0,1
9,1051,1753,-1,1,0
9,1053,861,-1,1.5,0.5
9,1055,824,-1,1.5,0.5
9,1056,905,-1,1.5,0
9,1057,1269,-1,1,0
9,1060,1055,1,0,1
9,1064,785,1,0,1
9,1068,545,-1,1,0
9,1074,765,1,0.5,1.5
9,1075,685,1,0,1
9,1076,845,1,0.5,1.5
9,1077,721,1,0,1
9,1078,587,-1,1,0
9,1079,1785,-1,1,0
9,1083,799,-1,1,0
9,1085,679,1,0,1
9,1087,829,1,0.5,1.5
9,1088,599,-1,1,0
9,1089,815,1,0,1.5
9,1090,1545,-1,1,0
9,1092,601,-1,1.5,0
9,1093,781,-1,1,0
9,1098,2877,1,0,1
9,1099,929,-1,1.5,0
9,1101,1115,1,0.5,1.5
9,1103,683,-1,1.5,0
9,1106,645,-1,1,0
9,1110,1109,1,0,1
9,1111,1819,-1,1,0
9,1119,1081,1,0.5,1.5
9,1122,1329,-1,1.5,0.5
9,1124,623,1,0,1.5
9,1129,809,-1,1.5,0.5
9,1132,655,-1,1.5,0
9,1138,2407,-1,1.5,0.5
9,1139,513,-1,1.5,0
9,1141,704,-1,1.5,0.5
9,1144,915,1,0.5,1.5
9,1149,825,1,0,1.5
9,1151,533,-1,1.5,0
9,1152,555,-1,1.5,0
9,1164,4051,1,0,1
9,1165,581,1,0,1
9,1166,1907,1,0,1
9,1167,555,-1,1,0
9,1170,567,-1,1.5,0.5
9,1174,535,-1,1.5,0.5
9,1175,623,-1,1,0
9,1176,745,-1,1.5,0.5
9,1181,457,-1,1,0
9,1184,757,1,0,1
9,1190,991,-1,1,0
9,1192,1673,1,0.5,1.5
9,1193,501,-1,1,0
9,1194,1195,-1,1,0
9,1197,477,-1,1.5,0
9,1199,615,-1,1,0
10,1,3194,-1,0,1.5
10,7,1820,1,1.5,0.5
10,10,1428,-1,1,0
10,14,1480,-1,0,1.5
10,15,1020,1,0,1
10,16,1928,-1,0,1
10,18,1654,1,0.5,1.5
10,24,1150,1,0.5,1.5
10,27,3408,-1,0,1
10,29,914,-1,1.5,0
10,34,1142,1,0,1
10,35,1390,-1,0,1
10,38,908,-1,1,0
10,40,1022,1,0,1
10,41,1466,1,0.5,1.5
10,44,902,1,1.5,0.5
10,47,934,1,0,1
10,55,1274,1,0,1.5
10,61,1048,-1,1,0
10,62,886,-1,1,0
10,64,1340,-1,1,0
10,67,1124,-1,1.5,0
10,68,956,-1,1,0
10,72,802,1,1,0
10,74,760,1,0.5,1.5
10,80,898,-1,1.5,0
10,81,1010,1,0,1.5
10,83,1162,-1,0.5,1.5
10,84,916,-1,1.5,0.5
10,87,1940,-1,1.5,0
10,90,956,1,0,1.5
10,91,966,1,0,1
10,93,1852,-1,1.5,0.5
10,96,1286,1,0,1
10,97,1868,-1,1,0
10,100,948,1,1.5,0
10,101,732,1,0,1.5
10,102,1720,1,1,0
10,107,704,1,0,1
10,108,1020,-1,1,0
10,109,1004,-1,1.5,0.5
10,115,756,1,1.5,0.5
10,118,718,1,0,1
10,121,1410,-1,1,0
10,123,1394,-1,1.5,0.5
10,125,1084,-1,1.5,0.5
10,126,1398,-1,1,0
10,128,1056,1,0,1
10,133,1050,1,1,0
10,138,1012,1,0,1
10,139,1132,1,0.5,1.5
10,143,648,1,0.5,1.5
10,144,734,1,1,0
10,145,774,-1,1,0
10,147,742,-1,1,0
10,153,962,-1,1.5,0
10,156,746,1,0,1
10,157,1066,1,1,0
10,164,1224,-1,0.5,1.5
10,167,1328,-1,1.5,0.5
10,169,1020,1,0,1.5
10,174,842,-1,1.5,0.5
